name,price,status,shipping,free_returns,items_sold
Hyrule Warriors: Age of Calamity - Nintendo Switch New & Factory Sealed,3795,Brand New,0,True,117
Pokemon Shiny Purrloin Trade 1 Million Stardust trade,1499,New (Other),0,True,
Shiny 6IV Jolly Infiltrator Dreepy Pokémon Scarlet/Violet ***READ ME***,466,Brand New,0,True,23
Nintendo Gamecube Games Complete Fun You Choose & Pick Video Game Good Titles,891,Pre-Owned,0,True,
Pokemon Scarlet & Violet - Normal Pokedex Any Option - Trading Now - NOT CUSTOM,400,New (Other),0,False,
"Wii Play Sports Games (Nintendo Wii, 2007) Complete With Manual",1195,Pre-Owned,0,False,
Genshin Impact NA Kazuha Baal Ayato Nahida Zhongli Venti Hutao Cyno Nilou Kokomi,74,New (Other),1,False,76
Pokemon Scarlet and Violet 6IV Shiny Ditto Masuda ALL 24 NATURES AVAILABLE,470,Brand New,0,False,243
Sackboy: A Big Adventure for PlayStation 5 [New Video Game] Playstation 5,2397,Brand New,0,True,126
✨ Shiny Tinkatink ✨6IV✨W/ Masterball | Pokemon Scarlet & Violet | Fast Delivery!,330,Brand New,1,False,
Pokemon Scarlet/Violet ✨SHINY CHARCADET Lv.1 Adamant 6IV w/ Malicious Armor,1499,Brand New,0,False,74
Xseed Rune Factory 5 - Nintendo Switch,3100,Brand New,0,True,50
New Shiny Pawniard -MlNl PTC- Read Description,2590,Brand New,0,False,
✨Shiny Annihilape 6IV✨ Pokemon Scarlet & Violet 🚀Fast Pokémon Trade🚀,999,Brand New,0,False,
✨ Shiny Ralts ✨6IV✨Pokemon Scarlet & Violet | Fast Delivery!,264,Brand New,1,False,59
BRAND NEW SEALED COBRA KAI THE KARATE KID PLAYSTATION 4 PS4 FAST/FREE SHIPPING,1299,Brand New,0,False,
🌟Pokémon Scarlet & Violet🌟 Shiny 6IV Armarouge & Ceruledge Best Natures,740,New (Other),0,False,145
CALL OF DUTY 30MIN DOUBLE WEAPON & LVL XP CODE(FAST DELIVERY}BUY 5 GET ONE FREE,600,Brand New,0,False,165
Luigis Mansion 3 - Nintendo Switch In Original Package,4095,New (Other),0,True,402
Pokemon Red Version Gameboy Color All Included Read Description,3199,New (Other),610,True,
Shiny 6/6IV Iron Thorns POKEMON SCARLET/VIOLET-Brand New-Fast Delivery,499,Brand New,0,False,
Pokemon Scarlet/Violet ✨SHINY MEOWSCARADA Lv.100 Adamant 6IV w/ Masterball TRADE,1499,Brand New,0,False,13
⭐ Frigibax Bundle ⭐ Pokémon Scarlet and Violet ⭐ 6IV ⭐  (Fast Delivery),325,Brand New,0,False,
Minecraft Bundle | PC | 400+ Games | MS Store | ONLINE,325,Brand New,0,False,70
Course Hero | 40 Unlocks | Quick Delivery | Coursehero,999,Brand New,0,False,20
Pokémon Scarlet & Violet- Master Balls 5x,499,Brand New,0,False,
⭐ Starter Bundle ⭐ Pokémon Scarlet and Violet ⭐ 6IV ⭐  (Fast Delivery),1300,Brand New,0,False,54
God of War Ragnarok Collector's Edition - PS4 and PS5 Entitlements [New Video Ga,22535,Brand New,0,True,64
Xbox 360 Games *A - L*💥Buy 3 Get 1 Free💥Free Shipping On Orders Over $35💥,300,Pre-Owned,400,True,13
PlayStation 3 PS3 Games Lot Tested You Choose!- Save up to 15%! - Free Shipping,649,Pre-Owned,0,True,
Assassin's Creed: The Rebel Collection - Nintendo Switch,,Brand New,0,False,
"L.A. Noire (Sony PlayStation 4, 2017)",1979,Brand New,0,False,
NBA 2K23 Standard Edition - PlayStation 5,,Brand New,0,False,
✨ Shiny Gible ✨6IV✨Pokemon Scarlet & Violet | Fast Delivery!,264,Brand New,1,False,77
Donkey Kong Country: Tropical Freeze - Nintendo Switch In Original Package,3795,New (Other),0,True,160
"Red Dead Redemption 2 Standard Edition - PlayStation 4, PlayStation 5",,Brand New,0,False,
Cyberpunk 2077 - Microsoft Xbox One/Series X,1999,Brand New,0,False,428
Pokemon Scarlet/Violet ✨SHINY IRON VALIANT Lv.56 Adamant 6IV (Future Gardeviour),1499,Brand New,0,False,56
Sonic Frontiers | PC Steam⚙ | Global | Prompt Delivery,1049,New (Other),0,False,28
Cyberpunk 2077 PS4 Sony PlayStation 4 BRAND NEW / SEALED + Free PS5 Upgrade ,1999,Brand New,0,False,
✨ Shiny Larvitar✨6IV✨Pokemon Scarlet & Violet | Fast Delivery!,264,Brand New,1,False,82
Nintendo Wii Games You Pick & Choose Video Game Lot,199,Pre-Owned,475,True,
Shiny Flying Pikachu purple balloon Singapore MaIe FemaIe - Trade,270,Brand New,0,False,
Madden NFL 23 – PlayStation 5 Video Games,4699,Brand New,0,True,
Sony PSP Games Complete Fun You Pick & Choose Video Game Good Titles Updated,691,Pre-Owned,0,True,
Pokemon Scarlet/Violet CERULEDGE Lv.1 (Non-shiny) Adamant 6IV w Masterball TRADE,1499,Brand New,0,False,16
Shiny 6IV Adamant Marvel Scale Dratini Pokémon Scarlet/Violet ***READ ME***,442,Brand New,0,True,20
Shiny 6IV Adamant Mold Breaker Tinkatink Pokémon Scarlet/Violet ***READ ME***,466,Brand New,0,True,23
